NNo,TSIndex,Spills,Evap_Loss,Seepage,Ups_Rel,Pump_In,Gw_In,Dws_Rel,Pump_Out,Hydra_Cap,Head_Avg,Powr_Avg,Energy,Pwr_2nd,Hydro_State
1,3566,0,18.370000000000001,0,168771.25399999999,0,0,87949.301000000007,87949.301000000007,0,85.037344000000076,120000,20160,0,0
17,3566,0,-43.930999999999997,0,61853.500999999997,0,0,39523.146000000001,39523.146000000001,0,122.48958500000003,78463.017396922311,13181.786922682948,0,0
1,3567,0,752.08600000000001,0,162376.09899999999,0,0,96433.554000000004,96433.554000000004,0,86.78927200000021,120000,20160,0,0
17,3567,0,465.96699999999998,0,66113.712,0,0,46871.078000000001,46871.078000000001,0,123.10685000000001,93519.353650960285,15711.251413361328,0,0
1,3568,0,1067.8689999999999,0,105872.659,0,0,23136.91,23136.91,0,88.154838857142977,33057.183510881281,5553.6068298280552,0,0
17,3568,0,676.95399999999995,0,51391.065999999999,0,0,34200.031000000003,34200.031000000003,0,123.62705478424607,68525.83848400951,11512.340865313598,0,0
1,3569,0,1129.53,0,98496.517999999996,0,0,66817.004000000001,66817.004000000001,0,89.130911428571608,96522.748841344452,16215.82180534587,0,0
17,3569,0,706.49300000000005,0,46385.135999999999,0,0,44686.334000000003,44686.334000000003,0,123.8786214687957,89719.207068910793,15072.826787577013,0,0
1,3570,0,1094.944,0,70415.050000000003,0,0,40781.184000000001,40781.184000000001,0,89.890627142857056,59413.970527828227,9981.5470486751419,0,0
17,3570,0,685.97500000000002,0,34910.870999999999,0,0,25122.273000000001,25122.273000000001,0,124.01080090843789,50493.18647876889,8482.855328433172,0,0
1,3571,0,599.23800000000006,0,69464.304000000004,0,0,51053.955000000002,51053.955000000002,0,90.486555714285942,74873.439557307778,12578.737845627706,0,0
17,3571,0,355.22199999999998,0,35609.413999999997,0,0,31034.012999999999,31034.012999999999,0,124.18524634423306,62462.919106643734,10493.770409916147,0,0
1,3572,0,1542.691,0,40089.773000000001,0,0,24563.764999999999,24563.764999999999,0,90.895348571428713,36186.862387805842,6079.3928811513815,0,0
17,3572,0,972.38699999999994,0,24827.645,0,0,19653.080000000002,19653.080000000002,0,124.2955333595977,39591.365415785716,6651.3493898520001,0,0
1,3573,0,-1111.2260000000001,0,46644.595000000001,0,0,43511.370999999999,43511.370999999999,0,91.129708571428637,64265.380714077997,10796.583959965104,0,0
17,3573,0,-820.83500000000004,0,34525.612999999998,0,0,29719.909,29719.909,0,124.42421682000418,59933.097902108035,10068.76044755415,0,0
1,3574,0,790.09699999999998,0,33398.870999999999,0,0,34392.101999999999,34392.101999999999,0,91.161350000000084,50814.049193140119,8536.7602644475392,0,0
17,3574,0,499.524,0,22774.348000000002,0,0,19555.929,19555.929,0,124.53348253806394,39471.071905738841,6631.1400801641248,0,0
1,3575,0,-760.33900000000006,0,30495.224999999999,0,0,40911.131000000001,40911.131000000001,0,91.014277142857281,60348.342379492831,10138.521519754795,0,0
17,3575,0,-572.38699999999994,0,22507.632000000001,0,0,22436.300999999999,22436.300999999999,0,124.57751616416772,45300.736304695376,7610.5236991888232,0,0
1,3576,0,684.72299999999996,0,26192.679,0,0,39641.305999999997,39641.305999999997,0,90.708418571428638,58278.703958711631,9790.8222650635544,0,0
17,3576,0,430.113,0,22946.717000000001,0,0,21279.353999999999,21279.353999999999,0,124.60214514147992,42973.259328955544,7219.5075672645316,0,0
1,3577,0,564.00199999999995,0,18697.392,0,0,35205.612000000001,35205.612000000001,0,90.307198571428671,51528.630963875352,8656.8100019310587,0,0
17,3577,0,359.86399999999998,0,17900.869999999999,0,0,17070.763999999999,17070.763999999999,0,124.62449584018918,34480.274000916324,5792.6860321539425,0,0
1,3578,0,672.63199999999995,0,19714.061000000002,0,0,38469.190000000002,38469.190000000002,0,89.83791285714301,56012.767534519458,9410.1449457992694,0,0
17,3578,0,430.55599999999998,0,19801.151999999998,0,0,21501.960999999999,21501.960999999999,0,124.60274744501862,43423.019919824379,7295.0673465304953,0,0
1,3579,0,86.055999999999997,0,14330.130999999999,0,0,36571.858999999997,36571.858999999997,0,89.301062857143052,52931.962987928644,8892.5697819720117,0,0
17,3579,0,37.594999999999999,0,16347.139999999999,0,0,16641.223000000002,16641.223000000002,0,124.57049801858591,33598.104509119621,5644.4815575320963,0,0
1,3580,0,-37.529000000000003,0,12316.147000000001,0,0,44480.220000000001,44480.220000000001,0,88.709774285714275,63951.794650850599,10743.9015013429,0,0
17,3580,0,-29.995999999999999,0,10008.834999999999,0,0,14238.825000000001,14238.825000000001,0,124.51115802646518,28734.04452096048,4827.3194795213603,0,0
1,3581,0,-675.09799999999996,0,5783.098,0,0,58047.546000000002,58047.546000000002,0,88.061633333333475,82848.554650463557,13918.557181277876,0,0
17,3581,0,-494.64999999999998,0,0,0,0,10010.236000000001,10010.236000000001,0,124.33157991703547,20171.588706584713,3388.826902706232,0,0
1,3582,0,-199.58799999999999,0,3960.835,0,0,40869.930999999997,40869.930999999997,0,87.308281333333298,57832.728078012704,9715.8983171061354,0,0
17,3582,0,-149.977,0,0,0,0,13201.108,13201.108,0,124.03611075061986,26538.285369133289,4458.4319420143929,0,0
1,3583,0,-314.69,0,8498.6499999999996,0,0,45783.548999999999,45783.548999999999,0,86.455204000000094,64152.698669935562,10777.653376549175,0,0
17,3583,0,-234.017,0,0,0,0,19848.944,19848.944,0,123.58011838091818,39755.786433750967,6678.9721208701631,0,0
